# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Tue Dec  7 08:19:59 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: SDSS <i>ugriz</i>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag
0.00015547 -2.00000 10.07918 0.8011376858 2.4191217422    0.742  1.725  3.8533  2.949    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.458 1.603 0.482 0.448 0.498 0.556
0.00015547 -2.00000 10.07918 0.8011463284 2.4191248417    0.742  1.726  3.8522  2.943    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.456 1.602 0.483 0.446 0.493 0.550
0.00015547 -2.00000 10.07918 0.8011974692 2.4191427231    0.742  1.730  3.8453  2.911    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.444 1.595 0.491 0.431 0.465 0.516
0.00015547 -2.00000 10.07918 0.8012473583 2.4191598892    0.742  1.735  3.8383  2.879    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.433 1.590 0.499 0.416 0.438 0.482
0.00015547 -2.00000 10.07918 0.8013007045 2.4191784859    0.742  1.740  3.8303  2.841    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.419 1.584 0.509 0.400 0.406 0.443
0.00015547 -2.00000 10.07918 0.8013514280 2.4191963673    0.742  1.746  3.8223  2.804    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.405 1.580 0.519 0.384 0.376 0.404
0.00015547 -2.00000 10.07918 0.8014001250 2.4192132950    0.742  1.752  3.8151  2.769    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.391 1.577 0.528 0.369 0.348 0.368
0.00015547 -2.00000 10.07918 0.8014503121 2.4192306995    0.742  1.758  3.8076  2.733    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.636e-04 0.375 1.573 0.539 0.353 0.318 0.331
0.00015547 -2.00000 10.07918 0.8014996052 2.4192478657    0.742  1.764  3.8007  2.699    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.360 1.569 0.549 0.339 0.291 0.297
0.00015547 -2.00000 10.07918 0.8015494347 2.4192652702    0.742  1.770  3.7942  2.667    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.344 1.567 0.557 0.324 0.264 0.263
0.00015547 -2.00000 10.07918 0.8015992641 2.4192826748    0.742  1.777  3.7882  2.636    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.327 1.563 0.563 0.309 0.237 0.229
0.00015547 -2.00000 10.07918 0.8016495109 2.4193000793    0.742  1.786  3.7816  2.601    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.304 1.558 0.566 0.288 0.205 0.189
0.00015547 -2.00000 10.07918 0.8016594648 2.4193034172    0.742  1.781  3.7831  2.612    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.317 1.567 0.573 0.301 0.220 0.206
0.00015547 -2.00000 10.07918 0.8017110229 2.4193215370    0.742  1.794  3.7754  2.568    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.285 1.560 0.570 0.271 0.176 0.153
0.00015547 -2.00000 10.07918 0.8017617464 2.4193391800    0.742  1.811  3.7675  2.519    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.242 1.547 0.558 0.231 0.123 0.090
0.00015547 -2.00000 10.07918 0.8018044829 2.4193539619    0.743  1.839  3.7579  2.453    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.636e-04 0.173 1.518 0.528 0.167 0.041 -0.003
0.00015547 -2.00000 10.07918 0.8018276095 2.4193620682    0.743  1.871  3.7489  2.385    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.092 1.483 0.485 0.091 -0.051 -0.106
0.00015547 -2.00000 10.07918 0.8018381000 2.4193656445    0.743  1.905  3.7411  2.320    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.007 1.443 0.433 0.011 -0.144 -0.209
0.00015547 -2.00000 10.07918 0.8018427491 2.4193673134    0.743  1.941  3.7343  2.257    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 -0.083 1.407 0.373 -0.074 -0.241 -0.315
0.00015547 -2.00000 10.07918 0.8018449545 2.4193680286    0.743  1.976  3.7290  2.201    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.636e-04 -0.170 1.364 0.310 -0.158 -0.335 -0.415
0.00015547 -2.00000 10.07918 0.8018458486 2.4193682671    0.743  1.999  3.7260  2.166    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 -0.228 1.333 0.265 -0.214 -0.396 -0.480
0.00015547 -2.00000 10.07918 0.8018460870 2.4193685055    0.743  2.009  3.7249  2.151    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 -0.253 1.319 0.246 -0.237 -0.421 -0.507
0.00015547 -2.00000 10.07918 0.8018470407 2.4193687439    0.743  2.048  3.7212  2.097    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 -0.351 1.256 0.165 -0.333 -0.523 -0.614
0.00015547 -2.00000 10.07918 0.8018479347 2.4193692207    0.743  2.087  3.7179  2.045    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 -0.448 1.194 0.085 -0.426 -0.623 -0.718
0.00015547 -2.00000 10.07918 0.8018488288 2.4193694592    0.743  2.121  3.7152  2.001    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 -0.533 1.139 0.014 -0.508 -0.710 -0.808
0.00015547 -2.00000 10.07918 0.8018497229 2.4193696976    0.743  2.149  3.7132  1.965    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 -0.603 1.094 -0.046 -0.577 -0.782 -0.883
0.00015547 -2.00000 10.07918 0.8018511534 2.4193701744    0.743  2.168  3.7121  1.941    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.636e-04 -0.649 1.063 -0.086 -0.622 -0.829 -0.932
0.00015547 -2.00000 10.07918 0.8018538356 2.4193711281    0.743  2.149  3.7136  1.966    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.636e-04 -0.601 1.092 -0.046 -0.576 -0.780 -0.881
0.00015547 -2.00000 10.07918 0.8018708229 2.4193770885    0.743  2.139  3.7139  1.978    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 -0.576 1.111 -0.023 -0.551 -0.755 -0.855
0.00015547 -2.00000 10.07918 0.8018867373 2.4193825722    0.743  2.164  3.7118  1.944    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.636e-04 -0.640 1.073 -0.076 -0.613 -0.821 -0.924
0.00015547 -2.00000 10.07918 0.8019060493 2.4193892479    0.743  2.210  3.7086  1.885    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 -0.754 1.002 -0.172 -0.724 -0.938 -1.045
0.00015547 -2.00000 10.07918 0.8019245267 2.4193956852    0.743  2.257  3.7055  1.826    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.636e-04 -0.872 0.930 -0.271 -0.837 -1.058 -1.169
0.00015547 -2.00000 10.07918 0.8019415140 2.4194016457    0.743  2.303  3.7025  1.768    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 -0.988 0.856 -0.370 -0.950 -1.175 -1.291
0.00015547 -2.00000 10.07918 0.8019568324 2.4194068909    0.743  2.346  3.6999  1.714    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.740e-06 6.924e-05 -1.000 1.622e-04 -1.096 0.787 -0.462 -1.054 -1.285 -1.405
0.00015547 -2.00000 10.07918 0.8019704223 2.4194116592    0.743  2.389  3.6974  1.662    7  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.758e-05 7.742e-06 6.924e-05 -1.000 1.395e-04 -1.201 0.722 -0.551 -1.156 -1.392 -1.515
0.00015547 -2.00000 10.07918 0.8019823432 2.4194159508    0.743  2.430  3.6949  1.611    7  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.449e-01 2.752e-05 7.764e-06 6.924e-05 -1.000 1.524e-04 -1.305 0.658 -0.638 -1.256 -1.497 -1.623
0.00015547 -2.00000 10.07918 0.8019928336 2.4194195271    0.743  2.471  3.6926  1.560    7  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.730e-05 7.904e-06 6.924e-05 -1.000 1.364e-04 -1.407 0.595 -0.724 -1.354 -1.599 -1.730
0.00015547 -2.00000 10.07918 0.8020023704 2.4194228649    0.743  2.511  3.6902  1.510    7  0.000  0.515     6.39     5.14     3.66     2.83     2.29  3    -1e-30      0.00 7.548e-01 2.450e-01 2.679e-05 8.400e-06 6.925e-05 -1.000 1.584e-04 -1.509 0.532 -0.810 -1.451 -1.702 -1.836
0.00015547 -2.00000 10.07918 0.8020110130 2.4194257259    0.743  2.552  3.6879  1.460    7  0.000  0.500     7.11     5.63     3.99     3.09     2.50  3    -1e-30      0.00 7.547e-01 2.451e-01 2.606e-05 9.247e-06 6.926e-05 -1.000 1.636e-04 -1.610 0.474 -0.894 -1.548 -1.804 -1.941
0.00015547 -2.00000 10.07918 0.8020190001 2.4194285870    0.743  2.593  3.6856  1.410    7  0.000  0.485     7.91     6.16     4.35     3.37     2.73  3    -1e-30      0.00 7.546e-01 2.452e-01 2.531e-05 1.017e-05 6.927e-05 -1.000 1.636e-04 -1.711 0.420 -0.977 -1.644 -1.906 -2.046
0.00015547 -2.00000 10.07918 0.8020263910 2.4194312096    0.743  2.633  3.6832  1.361    7  0.000  0.472     8.79     6.74     4.74     3.68     2.98  3    -1e-30      0.00 7.544e-01 2.454e-01 2.464e-05 1.099e-05 6.928e-05 -1.000 1.518e-04 -1.813 0.396 -1.055 -1.743 -2.010 -2.154
0.00015547 -2.00000 10.07918 0.8020334244 2.4194335938    0.743  2.673  3.6808  1.311    7  0.000  0.461     9.77     7.38     5.16     4.02     3.25  3    -1e-30      0.00 7.543e-01 2.456e-01 2.406e-05 1.170e-05 6.928e-05 -1.000 1.449e-04 -1.913 0.378 -1.131 -1.841 -2.113 -2.261
0.00015547 -2.00000 10.07918 0.8020401001 2.4194359779    0.743  2.713  3.6785  1.262    7  0.000  0.451    10.85     8.06     5.62     4.38     3.54  3    -1e-30      0.00 7.540e-01 2.458e-01 2.355e-05 1.233e-05 6.929e-05 -1.000 1.637e-04 -2.013 0.368 -1.204 -1.937 -2.216 -2.367
0.00015547 -2.00000 10.07918 0.8020465374 2.4194381237    0.743  2.753  3.6761  1.212    7  0.000  0.443    12.05     8.81     6.12     4.77     3.86  2    -1e-30      0.00 7.539e-01 2.460e-01 2.312e-05 1.287e-05 6.928e-05 -1.000 1.637e-04 -2.113 0.367 -1.273 -2.032 -2.318 -2.473
0.00015547 -2.00000 10.07918 0.8020526171 2.4194402695    0.743  2.794  3.6737  1.162    7  0.000  0.435    13.41     9.65     6.67     5.21     4.22  2    -1e-30      0.00 7.536e-01 2.462e-01 2.273e-05 1.334e-05 6.926e-05 -1.000 1.637e-04 -2.214 0.374 -1.342 -2.129 -2.422 -2.581
0.00015547 -2.00000 10.07918 0.8020578623 2.4194421768    0.743  2.835  3.6712  1.111    7  0.000  0.429    14.95    10.58     7.29     5.70     4.62  2    -1e-30      0.00 7.534e-01 2.464e-01 2.240e-05 1.376e-05 6.922e-05 -1.000 1.637e-04 -2.317 0.390 -1.408 -2.226 -2.527 -2.690
0.00015547 -2.00000 10.07918 0.8020623326 2.4194436073    0.743  2.875  3.6688  1.061    7  0.000  0.424    16.64    11.59     7.95     6.23     5.04  2    -1e-30      0.00 7.532e-01 2.466e-01 2.212e-05 1.411e-05 6.915e-05 -1.000 1.636e-04 -2.418 0.417 -1.469 -2.321 -2.630 -2.798
0.00015547 -2.00000 10.07918 0.8020661473 2.4194450378    0.743  2.916  3.6662  1.009    7  0.000  0.420    18.56    12.72     8.68     6.81     5.52  2    -1e-30      0.00 7.530e-01 2.469e-01 2.187e-05 1.446e-05 6.904e-05 -1.000 1.556e-04 -2.521 0.456 -1.528 -2.416 -2.735 -2.907
0.00015547 -2.00000 10.07918 0.8020696044 2.4194462299    0.743  2.957  3.6637  0.959    7  0.000  0.417    20.67    13.94     9.48     7.44     6.03  2    -1e-30      0.00 7.528e-01 2.471e-01 2.167e-05 1.477e-05 6.890e-05 -1.000 1.390e-04 -2.621 0.512 -1.578 -2.508 -2.837 -3.015
0.00015547 -2.00000 10.07918 0.8020731211 2.4194474220    0.743  2.999  3.6609  0.906    7  0.000  0.415    23.15    15.35    10.39     8.17     6.62  1    -1e-30      0.00 7.525e-01 2.473e-01 2.150e-05 1.508e-05 6.873e-05 -1.000 1.636e-04 -2.728 0.588 -1.623 -2.603 -2.945 -3.129
0.00015547 -2.00000 10.07918 0.8020762801 2.4194486141    0.743  3.043  3.6581  0.851    7  0.000  0.414    26.02    16.95    11.42     9.00     7.30  1    -1e-30      0.00 7.523e-01 2.475e-01 2.136e-05 1.536e-05 6.856e-05 -1.000 1.636e-04 -2.837 0.679 -1.664 -2.698 -3.055 -3.245
0.00015547 -2.00000 10.07918 0.8020777702 2.4194490910    0.743  3.066  3.6566  0.821    7  0.000  0.413    27.74    17.89    12.03     9.49     7.69  1    -1e-30      0.00 7.522e-01 2.477e-01 2.128e-05 1.556e-05 6.843e-05 -1.000 1.636e-04 -2.896 0.694 -1.694 -2.749 -3.112 -3.307
0.00015547 -2.00000 10.07918 0.8020781875 2.4194490910    0.743  3.061  3.6569  0.828    7  0.000  0.413    27.32    17.67    11.88     9.37     7.60  1    -1e-30      0.00 7.521e-01 2.477e-01 2.125e-05 1.566e-05 6.836e-05 -1.000 1.636e-04 -2.882 0.692 -1.686 -2.737 -3.098 -3.292
0.00015547 -2.00000 10.07918 0.8020783067 2.4194493294    0.743  3.060  3.6569  0.829    7  0.000  0.413    27.26    17.63    11.86     9.35     7.58  1    -1e-30      0.00 7.521e-01 2.477e-01 2.124e-05 1.567e-05 6.835e-05 -1.000 1.637e-04 -2.880 0.692 -1.685 -2.735 -3.096 -3.290
0.00015547 -2.00000 10.07918 0.8020783663 2.4194493294    0.743  3.060  3.6569  0.828    7  0.000  0.413    27.28    17.64    11.87     9.36     7.59  1    -1e-30      0.00 7.521e-01 2.477e-01 2.124e-05 1.568e-05 6.835e-05 -1.000 1.636e-04 -2.880 0.692 -1.685 -2.735 -3.097 -3.290
0.00015547 -2.00000 10.07918 0.8020784855 2.4194493294    0.743  3.067  3.6565  0.819    7  0.000  0.413    27.81    17.94    12.06     9.51     7.71  1    -1e-30      0.00 7.521e-01 2.477e-01 2.123e-05 1.570e-05 6.834e-05 -1.000 1.636e-04 -2.899 0.695 -1.695 -2.751 -3.115 -3.309
0.00015547 -2.00000 10.07918 0.8020786047 2.4194493294    0.743  3.072  3.6562  0.813    7  0.000  0.413    28.17    18.13    12.18     9.61     7.79  1    -1e-30      0.00 7.521e-01 2.477e-01 2.123e-05 1.571e-05 6.833e-05 -1.000 1.636e-04 -2.911 0.697 -1.702 -2.761 -3.126 -3.321
0.00015547 -2.00000 10.07918 0.8020787835 2.4194493294    0.743  3.081  3.6556  0.802    7  0.000  0.412    28.87    18.51    12.43     9.80     7.95  1    -1e-30      0.00 7.521e-01 2.478e-01 2.122e-05 1.573e-05 6.832e-05 -1.000 1.636e-04 -2.934 0.701 -1.714 -2.781 -3.148 -3.345
0.00015547 -2.00000 10.07918 0.8020789623 2.4194493294    0.743  3.101  3.6543  0.777    7  0.000  0.412    30.41    19.35    12.96    10.23     8.30  1    -1e-30      0.00 7.520e-01 2.479e-01 2.117e-05 1.589e-05 6.820e-05 -1.000 1.637e-04 -2.982 0.711 -1.739 -2.822 -3.195 -3.395
0.00015547 -2.00000 10.07918 0.8020793200 2.4194495678    0.743  3.148  3.6510  0.717    7  0.000  0.411    34.57    21.58    14.38    11.37     9.23  1    -1e-30      0.00 7.517e-01 2.481e-01 2.103e-05 1.630e-05 6.790e-05 -1.000 1.636e-04 -3.100 0.743 -1.795 -2.922 -3.309 -3.516
0.00015547 -2.00000 10.07918 0.8020799160 2.4194498062    0.743  3.212  3.6465  0.635    7  0.523  0.410    41.21    25.05    16.59    13.14    10.67  1    -1e-30      0.00 7.512e-01 2.487e-01 2.077e-05 1.715e-05 6.730e-05 -1.000 1.637e-04 -3.260 0.793 -1.868 -3.053 -3.460 -3.678
0.00015547 -2.00000 10.07918 0.8020802140 2.4194498062    0.743  3.225  3.6424  0.606    8  0.521  0.424    43.81    26.39    17.43    13.82    11.22  1 -3.77e-07      0.00 7.511e-01 2.488e-01 2.167e-05 1.739e-05 6.785e-05 -1.000 1.603e-04 -3.291 0.911 -1.833 -3.059 -3.481 -3.708
0.00015547 -2.00000 10.07918 0.8020802736 2.4194498062    0.741  3.003  3.6576  0.887    8  0.521  0.426    24.05    15.85    10.71     8.43     6.83  1 -1.58e-07      0.00 7.511e-01 2.488e-01 2.167e-05 1.739e-05 6.785e-05 -1.000 1.603e-04 -2.737 0.764 -1.567 -2.597 -2.953 -3.143
0.00015547 -2.00000 10.07918 0.8020803928 2.4194500446    0.739  2.847  3.6682  1.084    8  0.521  0.426    15.82    11.10     7.62     5.97     4.84  2 -9.14e-08      0.00 7.511e-01 2.488e-01 2.167e-05 1.739e-05 6.785e-05 -1.000 1.603e-04 -2.348 0.502 -1.393 -2.249 -2.560 -2.728
0.00015547 -2.00000 10.07918 0.8020806313 2.4194500446    0.733  2.635  3.6826  1.351    8  0.521  0.426     8.94     6.84     4.80     3.73     3.02  3 -4.67e-08      0.00 7.511e-01 2.488e-01 2.167e-05 1.739e-05 6.785e-05 -1.000 1.603e-04 -1.817 0.411 -1.054 -1.747 -2.015 -2.160
0.00015547 -2.00000 10.07918 0.8020809293 2.4194500446    0.726  2.640  3.6820  1.339    8  0.521  0.426     9.14     6.97     4.88     3.80     3.07  3 -4.79e-08      0.00 7.511e-01 2.488e-01 2.167e-05 1.739e-05 6.785e-05 -1.000 1.603e-04 -1.830 0.417 -1.061 -1.759 -2.029 -2.175
0.00015547 -2.00000 10.07918 0.8020813465 2.4194502831    0.718  2.723  3.6761  1.227    8  0.521  0.426    11.55     8.50     5.91     4.61     3.73  2 -6.27e-08      0.00 7.511e-01 2.488e-01 2.167e-05 1.739e-05 6.785e-05 -1.000 1.603e-04 -2.037 0.438 -1.199 -1.957 -2.242 -2.397
0.00015547 -2.00000 10.07918 0.8020818233 2.4194505215    0.707  2.910  3.6631  0.982    8  0.522  0.426    19.42    13.20     8.98     7.06     5.72  2 -1.19e-07      0.00 7.511e-01 2.488e-01 2.167e-05 1.739e-05 6.785e-05 -1.000 1.603e-04 -2.504 0.641 -1.456 -2.389 -2.719 -2.897
0.00015547 -2.00000 10.07918 0.8020823598 2.4194505215    0.695  3.078  3.6512  0.759    8  0.522  0.426    31.17    19.68    13.15    10.41     8.44  1 -2.28e-07      0.00 7.511e-01 2.488e-01 2.167e-05 1.739e-05 6.785e-05 -1.000 1.602e-04 -2.925 0.875 -1.635 -2.749 -3.133 -3.339
0.00015547 -2.00000 10.07918 0.8020830154 2.4194507599    0.681  3.191  3.6431  0.605    8  0.522  0.426    43.09    25.83    17.05    13.56    11.00  1  -3.7e-07      0.00 7.511e-01 2.488e-01 2.167e-05 1.739e-05 6.785e-05 -1.000 1.602e-04 -3.206 0.974 -1.759 -2.979 -3.398 -3.624
0.00015547 -2.00000 10.07918 0.8020837307 2.4194509983    0.666  3.252  3.6385  0.515    8  0.523  0.426    52.02    30.22    19.80    15.79    12.81  1 -4.97e-07      0.00 7.511e-01 2.488e-01 2.167e-05 1.739e-05 6.785e-05 -1.000 1.602e-04 -3.361 1.053 -1.812 -3.099 -3.542 -3.779
0.00015547 -2.00000 10.07918 0.8020845056 2.4194514751    0.650  3.283  3.6360  0.464    8  0.523  0.426    57.83    32.96    21.49    17.18    13.94  1 -5.89e-07      0.00 7.511e-01 2.488e-01 2.167e-05 1.739e-05 6.785e-05 -1.000 1.602e-04 -3.437 1.109 -1.827 -3.154 -3.611 -3.856
0.00015547 -2.00000 10.07918 0.8020853996 2.4194517136    0.632  3.301  3.6343  0.427    8  0.524  0.426    62.22    34.95    22.72    18.20    14.76  1 -6.65e-07      0.00 7.511e-01 2.488e-01 2.167e-05 1.739e-05 6.785e-05 -1.000 1.602e-04 -3.482 1.155 -1.827 -3.182 -3.650 -3.900
0.00015547 -2.00000 10.07918 0.8020895123 2.4194531441    0.526 -9.999  4.0000  1.883    9  0.526  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.511e-01 2.488e-01 2.167e-05 1.739e-05 6.785e-05 -1.000 1.602e-04 29.767 30.700 29.956 30.210 30.431 30.556
#isochrone terminated
