# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Tue Dec  7 07:50:58 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: SDSS <i>ugriz</i>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag
0.00015547 -2.00000 9.69897 0.0936335474 1.1156111956    0.094 -3.059  3.5119  5.467    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.64e-17      0.00 7.495e-01 2.504e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.637e-04 12.417 19.195 15.303 13.345 12.347 11.804
0.00015547 -2.00000 9.69897 0.1001684964 1.1725124121    0.100 -2.856  3.5402  5.407    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-16      0.00 7.488e-01 2.510e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.637e-04 11.911 17.590 14.323 12.561 11.807 11.366
0.00015547 -2.00000 9.69897 0.1035686582 1.2002434731    0.103 -2.757  3.5541  5.377    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.4e-16      0.00 7.484e-01 2.514e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.637e-04 11.661 16.855 13.850 12.203 11.536 11.142
0.00015547 -2.00000 9.69897 0.1234388798 1.3415665627    0.123 -2.482  3.5820  5.290    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.67e-16      0.00 7.471e-01 2.528e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.636e-04 10.975 15.305 12.753 11.354 10.814 10.496
0.00015547 -2.00000 9.69897 0.1433091164 1.4560320377    0.143 -2.310  3.5955  5.238    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.91e-16      0.00 7.461e-01 2.538e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.637e-04 10.546 14.513 12.148 10.869 10.373 10.083
0.00015547 -2.00000 9.69897 0.1631793380 1.5515257120    0.163 -2.179  3.6043  5.198    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.2e-16      0.00 7.453e-01 2.545e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.637e-04 10.217 13.968 11.713 10.507 10.036 9.763
0.00015547 -2.00000 9.69897 0.2029198259 1.7036917210    0.203 -1.970  3.6162  5.132    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.12e-16      0.00 7.444e-01 2.554e-01 2.943e-05 7.940e-06 7.201e-05 -1.000 1.636e-04 9.695 13.170 11.055 9.941 9.504 9.252
0.00015547 -2.00000 9.69897 0.2525953948 1.8468695879    0.252 -1.769  3.6269  5.069    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.24e-15      0.00 7.442e-01 2.557e-01 2.943e-05 7.940e-06 7.201e-05 -1.000 1.637e-04 9.193 12.437 10.439 9.402 8.993 8.760
0.00015547 -2.00000 9.69897 0.3022710085 1.9574397802    0.302 -1.611  3.6356  5.024    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.72e-15      0.00 7.442e-01 2.557e-01 2.942e-05 7.940e-06 7.201e-05 -1.000 1.636e-04 8.798 11.862 9.956 8.976 8.590 8.372
0.00015547 -2.00000 9.69897 0.3519465327 2.0465962887    0.352 -1.481  3.6435  4.992    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.23e-15      0.00 7.445e-01 2.553e-01 2.941e-05 7.941e-06 7.201e-05 -1.000 1.636e-04 8.473 11.381 9.557 8.626 8.259 8.054
0.00015547 -2.00000 9.69897 0.4016221166 2.1207315922    0.401 -1.364  3.6520  4.966    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.82e-15      0.00 7.505e-01 2.493e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.636e-04 8.181 10.929 9.190 8.307 7.961 7.770
0.00015547 -2.00000 9.69897 0.4512977004 2.1838121414    0.451 -1.221  3.6653  4.926    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.88e-15      0.00 7.507e-01 2.491e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.636e-04 7.822 10.323 8.722 7.912 7.595 7.425
0.00015547 -2.00000 9.69897 0.5009732842 2.2384552956    0.501 -1.062  3.6813  4.877    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.6e-15      0.00 7.510e-01 2.488e-01 2.941e-05 7.934e-06 7.196e-05 -1.000 1.637e-04 7.426 9.643 8.208 7.479 7.197 7.051
0.00015547 -2.00000 9.69897 0.5506489277 2.2841949463    0.550 -0.889  3.6987  4.815    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.55e-15      0.00 7.650e-01 2.348e-01 2.784e-05 7.515e-06 6.816e-05 -1.000 1.636e-04 6.993 8.928 7.663 7.015 6.767 6.646
0.00015547 -2.00000 9.69897 0.6003244519 2.3213412762    0.600 -0.712  3.7202  4.762    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.31e-14      0.00 7.703e-01 2.296e-01 2.728e-05 7.363e-06 6.681e-05 -1.000 1.522e-04 6.551 8.194 7.108 6.550 6.342 6.249
0.00015547 -2.00000 9.69897 0.6266980767 2.3383338451    0.626 -0.618  3.7331  4.737    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.64e-14      0.00 7.740e-01 2.259e-01 2.689e-05 7.260e-06 6.588e-05 -1.000 1.439e-04 6.314 7.810 6.814 6.306 6.121 6.044
0.00015547 -2.00000 9.69897 0.6499999762 2.3520355225    0.650 -0.535  3.7443  4.715    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.99e-14      0.00 7.776e-01 2.222e-01 2.651e-05 7.159e-06 6.497e-05 -1.000 1.252e-04 6.108 7.494 6.565 6.098 5.932 5.869
0.00015547 -2.00000 9.69897 0.6719781160 2.3639621735    0.672 -0.458  3.7549  4.695    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1  -2.4e-14      0.00 7.820e-01 2.179e-01 2.606e-05 7.038e-06 6.388e-05 -1.000 9.993e-05 5.915 7.207 6.334 5.907 5.760 5.710
0.00015547 -2.00000 9.69897 0.6997755766 2.3778200150    0.700 -0.361  3.7678  4.668    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -3.03e-14      0.00 7.883e-01 2.116e-01 2.541e-05 6.863e-06 6.231e-05 -1.000 1.312e-04 5.673 6.869 6.053 5.674 5.548 5.513
0.00015547 -2.00000 9.69897 0.6999999881 2.3779268265    0.700 -0.361  3.7679  4.667    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -3.03e-14      0.00 7.884e-01 2.115e-01 2.540e-05 6.862e-06 6.230e-05 -1.000 1.320e-04 5.672 6.866 6.051 5.672 5.546 5.512
0.00015547 -2.00000 9.69897 0.7103268504 2.3827548027    0.710 -0.325  3.7725  4.657    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.31e-14      0.00 7.917e-01 2.082e-01 2.499e-05 6.769e-06 6.148e-05 -1.000 1.556e-04 5.583 6.750 5.950 5.587 5.469 5.439
0.00015547 -2.00000 9.69897 0.7300235033 2.3915290833    0.730 -0.258  3.7810  4.635    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1  -3.9e-14      0.00 7.987e-01 2.011e-01 2.414e-05 6.573e-06 5.976e-05 -1.000 1.277e-04 5.415 6.534 5.760 5.426 5.322 5.301
0.00015547 -2.00000 9.69897 0.7484642863 2.3992645741    0.748 -0.195  3.7887  4.614    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -4.56e-14      0.00 8.062e-01 1.937e-01 2.327e-05 6.367e-06 5.794e-05 -1.000 1.019e-04 5.258 6.342 5.583 5.277 5.185 5.174
0.00015547 -2.00000 9.69897 0.7500000000 2.3998889923    0.750 -0.190  3.7893  4.612    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -4.62e-14      0.00 8.068e-01 1.931e-01 2.319e-05 6.348e-06 5.778e-05 -1.000 1.000e-04 5.245 6.326 5.569 5.264 5.174 5.163
0.00015547 -2.00000 9.69897 0.7537108064 2.4013860226    0.754 -0.177  3.7908  4.607    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -4.77e-14      0.00 8.076e-01 1.923e-01 2.314e-05 6.335e-06 5.767e-05 -1.000 1.016e-04 5.213 6.289 5.534 5.234 5.146 5.137
0.00015547 -2.00000 9.69897 0.7713459730 2.4082739353    0.771 -0.117  3.7975  4.585    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -5.56e-14      0.00 8.107e-01 1.892e-01 2.296e-05 6.290e-06 5.728e-05 -1.000 1.161e-04 5.064 6.116 5.368 5.091 5.014 5.013
0.00015547 -2.00000 9.69897 0.7879827619 2.4144480228    0.788 -0.061  3.8038  4.562    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -6.43e-14      0.00 8.130e-01 1.869e-01 2.288e-05 6.273e-06 5.717e-05 -1.000 1.092e-04 4.922 5.957 5.211 4.955 4.888 4.894
0.00015547 -2.00000 9.69897 0.8000000119 2.4187245369    0.800 -0.020  3.8083  4.546    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -7.15e-14      0.00 8.143e-01 1.856e-01 2.288e-05 6.276e-06 5.722e-05 -1.000 1.000e-04 4.819 5.844 5.097 4.856 4.796 4.808
0.00015547 -2.00000 9.69897 0.8056917787 2.4206988811    0.805 -0.000  3.8104  4.538    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -7.52e-14      0.00 8.143e-01 1.855e-01 2.290e-05 6.281e-06 5.727e-05 -1.000 1.075e-04 4.771 5.791 5.043 4.810 4.753 4.767
0.00015547 -2.00000 9.69897 0.8215807080 2.4260444641    0.821  0.054  3.8164  4.516    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -8.65e-14      0.00 8.144e-01 1.855e-01 2.295e-05 6.297e-06 5.742e-05 -1.000 1.280e-04 4.635 5.648 4.893 4.677 4.631 4.651
0.00015547 -2.00000 9.69897 0.8359538913 2.4306790829    0.835  0.104  3.8217  4.495    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -9.84e-14      0.00 8.144e-01 1.855e-01 2.300e-05 6.313e-06 5.758e-05 -1.000 1.411e-04 4.511 5.518 4.755 4.556 4.517 4.545
0.00015547 -2.00000 9.69897 0.8497206569 2.4349498749    0.849  0.152  3.8268  4.474    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-13      0.00 8.142e-01 1.856e-01 2.306e-05 6.331e-06 5.775e-05 -1.000 1.636e-04 4.390 5.394 4.622 4.437 4.407 4.440
0.00015547 -2.00000 9.69897 0.8500000238 2.4350347519    0.849  0.153  3.8269  4.474    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-13      0.00 8.142e-01 1.856e-01 2.306e-05 6.332e-06 5.775e-05 -1.000 1.636e-04 4.388 5.391 4.619 4.435 4.405 4.438
0.00015547 -2.00000 9.69897 0.8510482907 2.4353532791    0.850  0.156  3.8273  4.472    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.13e-13      0.00 8.142e-01 1.856e-01 2.306e-05 6.331e-06 5.775e-05 -1.000 1.635e-04 4.379 5.382 4.609 4.426 4.397 4.430
0.00015547 -2.00000 9.69897 0.8641498685 2.4392583370    0.863  0.203  3.8325  4.453    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-13      0.00 8.142e-01 1.857e-01 2.306e-05 6.332e-06 5.776e-05 -1.000 1.579e-04 4.263 5.264 4.479 4.311 4.291 4.331
0.00015547 -2.00000 9.69897 0.8762287498 2.4427399635    0.875  0.247  3.8373  4.434    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-13      0.00 8.140e-01 1.858e-01 2.308e-05 6.335e-06 5.779e-05 -1.000 1.491e-04 4.153 5.154 4.356 4.203 4.190 4.236
0.00015547 -2.00000 9.69897 0.8922406435 2.4471883774    0.891  0.307  3.8438  4.408    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.68e-13      0.00 8.137e-01 1.862e-01 2.311e-05 6.344e-06 5.786e-05 -1.000 1.296e-04 4.001 5.004 4.187 4.054 4.052 4.106
0.00015547 -2.00000 9.69897 0.8999999762 2.4492788315    0.899  0.338  3.8471  4.395    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-13      0.00 8.135e-01 1.864e-01 2.313e-05 6.348e-06 5.791e-05 -1.000 1.368e-04 3.926 4.930 4.103 3.979 3.983 4.041
0.00015547 -2.00000 9.69897 0.9107277393 2.4521014690    0.910  0.380  3.8523  4.378    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.04e-13      0.00 8.135e-01 1.863e-01 2.312e-05 6.346e-06 5.789e-05 -1.000 1.616e-04 3.820 4.826 3.982 3.874 3.887 3.951
0.00015547 -2.00000 9.69897 0.9214650393 2.4548511505    0.920  0.424  3.8577  4.360    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.29e-13      0.00 8.135e-01 1.863e-01 2.312e-05 6.346e-06 5.788e-05 -1.000 1.544e-04 3.709 4.718 3.856 3.765 3.788 3.858
0.00015547 -2.00000 9.69897 0.9309922457 2.4572298527    0.930  0.465  3.8629  4.345    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-13      0.00 8.135e-01 1.864e-01 2.312e-05 6.346e-06 5.788e-05 -1.000 1.280e-04 3.607 4.620 3.740 3.664 3.697 3.773
0.00015547 -2.00000 9.69897 0.9405133128 2.4595518112    0.939  0.508  3.8683  4.328    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.85e-13      0.00 8.135e-01 1.865e-01 2.312e-05 6.348e-06 5.789e-05 -1.000 9.212e-05 3.500 4.518 3.619 3.560 3.602 3.684
0.00015547 -2.00000 9.69897 0.9500000477 2.4618122578    0.949  0.552  3.8739  4.311    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1  -3.2e-13      0.00 8.133e-01 1.866e-01 2.313e-05 6.350e-06 5.792e-05 -1.000 8.437e-05 3.390 4.413 3.494 3.452 3.505 3.594
0.00015547 -2.00000 9.69897 0.9579876065 2.4636757374    0.957  0.590  3.8790  4.297    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -3.53e-13      0.00 8.136e-01 1.863e-01 2.311e-05 6.345e-06 5.787e-05 -1.000 8.608e-05 3.296 4.324 3.386 3.360 3.422 3.517
0.00015547 -2.00000 9.69897 0.9690437317 2.4661967754    0.968  0.645  3.8860  4.275    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -4.08e-13      0.00 8.139e-01 1.860e-01 2.309e-05 6.339e-06 5.782e-05 -1.000 1.211e-04 3.159 4.193 3.230 3.227 3.302 3.404
0.00015547 -2.00000 9.69897 0.9798363447 2.4685945511    0.979  0.702  3.8922  4.247    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -4.78e-13      0.00 8.135e-01 1.864e-01 2.312e-05 6.348e-06 5.790e-05 -1.000 1.079e-04 3.014 4.056 3.069 3.086 3.173 3.282
0.00015547 -2.00000 9.69897 0.9893642664 2.4706616402    0.988  0.758  3.8969  4.214    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -5.62e-13      0.00 8.123e-01 1.876e-01 2.324e-05 6.380e-06 5.819e-05 -1.000 8.453e-05 2.875 3.923 2.917 2.950 3.047 3.160
0.00015547 -2.00000 9.69897 0.9918525815 2.4711940289    0.991  0.773  3.8980  4.204    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1  -5.9e-13      0.00 8.119e-01 1.880e-01 2.328e-05 6.390e-06 5.827e-05 -1.000 7.966e-05 2.837 3.887 2.875 2.912 3.012 3.126
0.00015547 -2.00000 9.69897 0.9936897159 2.4715850353    0.993  0.785  3.8985  4.196    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -6.13e-13      0.00 8.117e-01 1.883e-01 2.331e-05 6.397e-06 5.834e-05 -1.000 7.603e-05 2.807 3.858 2.844 2.883 2.984 3.098
0.00015547 -2.00000 9.69897 0.9985886216 2.4726195335    0.997  0.819  3.8991  4.166    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -6.81e-13      0.00 8.109e-01 1.890e-01 2.338e-05 6.416e-06 5.851e-05 -1.000 6.647e-05 2.723 3.777 2.755 2.798 2.901 3.015
0.00015547 -2.00000 9.69897 1.0000000000 2.4729156494    0.999  0.830  3.8984  4.153    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -7.09e-13      0.00 8.107e-01 1.892e-01 2.340e-05 6.422e-06 5.856e-05 -1.000 6.369e-05 2.695 3.750 2.727 2.769 2.871 2.985
0.00015547 -2.00000 9.69897 1.0024813414 2.4734334946    1.001  0.850  3.8971  4.130    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -7.58e-13      0.00 8.104e-01 1.896e-01 2.343e-05 6.431e-06 5.864e-05 -1.000 6.874e-05 2.646 3.702 2.678 2.717 2.818 2.930
0.00015547 -2.00000 9.69897 1.0032094717 2.4735848904    1.002  0.856  3.8964  4.121    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1  -7.8e-13      0.00 8.103e-01 1.897e-01 2.344e-05 6.433e-06 5.867e-05 -1.000 7.024e-05 2.630 3.687 2.663 2.700 2.800 2.911
0.00015547 -2.00000 9.69897 1.0057028532 2.4741015434    1.004  0.877  3.8943  4.092    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -8.39e-13      0.00 8.099e-01 1.900e-01 2.348e-05 6.443e-06 5.875e-05 -1.000 7.522e-05 2.577 3.635 2.611 2.644 2.740 2.849
0.00015547 -2.00000 9.69897 1.0104293823 2.4750728607    1.009  0.920  3.8877  4.024    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -9.89e-13      0.00 8.092e-01 1.907e-01 2.354e-05 6.460e-06 5.890e-05 -1.000 8.492e-05 2.469 3.530 2.511 2.526 2.612 2.715
0.00015547 -2.00000 9.69897 1.0138149261 2.4757621288    1.012  0.956  3.8780  3.951    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-12      0.00 8.088e-01 1.911e-01 2.359e-05 6.472e-06 5.901e-05 -1.000 9.179e-05 2.380 3.442 2.437 2.427 2.497 2.589
0.00015547 -2.00000 9.69897 1.0163476467 2.4762744904    1.015  0.988  3.8645  3.867    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-12      0.00 8.084e-01 1.915e-01 2.362e-05 6.481e-06 5.910e-05 -1.000 9.686e-05 2.301 3.365 2.384 2.336 2.383 2.461
0.00015547 -2.00000 9.69897 1.0182353258 2.4766542912    1.017  1.015  3.8486  3.776    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.62e-12      0.00 8.081e-01 1.918e-01 2.365e-05 6.488e-06 5.916e-05 -1.000 1.006e-04 2.232 3.302 2.351 2.258 2.278 2.338
0.00015547 -2.00000 9.69897 1.0193436146 2.4768764973    1.018  1.033  3.8363  3.710    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-12      0.00 8.080e-01 1.919e-01 2.366e-05 6.492e-06 5.919e-05 -1.000 1.029e-04 2.188 3.267 2.337 2.208 2.207 2.253
0.00015547 -2.00000 9.69897 1.0201389790 2.4770357609    1.018  1.046  3.8258  3.656    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.99e-12      0.00 8.079e-01 1.920e-01 2.367e-05 6.495e-06 5.922e-05 -1.000 1.045e-04 2.156 3.244 2.331 2.172 2.153 2.187
0.00015547 -2.00000 9.69897 1.0207192898 2.4771516323    1.019  1.055  3.8170  3.611    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.14e-12      0.00 8.078e-01 1.921e-01 2.368e-05 6.498e-06 5.924e-05 -1.000 1.059e-04 2.132 3.232 2.330 2.145 2.112 2.136
0.00015547 -2.00000 9.69897 1.0211664438 2.4772410393    1.019  1.063  3.8097  3.574    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.26e-12      0.00 8.077e-01 1.922e-01 2.369e-05 6.501e-06 5.927e-05 -1.000 1.072e-04 2.113 3.225 2.333 2.125 2.079 2.095
0.00015547 -2.00000 9.69897 1.0216325521 2.4773337841    1.020  1.070  3.8014  3.534    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.41e-12      0.00 8.057e-01 1.941e-01 2.390e-05 6.557e-06 5.977e-05 -1.000 1.243e-04 2.095 3.222 2.340 2.104 2.045 2.051
0.00015547 -2.00000 9.69897 1.0220098495 2.4774091244    1.020  1.076  3.7944  3.501    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.54e-12      0.00 8.039e-01 1.959e-01 2.410e-05 6.611e-06 6.025e-05 -1.000 1.377e-04 2.080 3.223 2.347 2.089 2.017 2.016
0.00015547 -2.00000 9.69897 1.0223515034 2.4774770737    1.021  1.081  3.7881  3.470    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.66e-12      0.00 8.016e-01 1.983e-01 2.437e-05 6.683e-06 6.089e-05 -1.000 1.408e-04 2.067 3.227 2.353 2.075 1.992 1.983
0.00015547 -2.00000 9.69897 1.0226969719 2.4775457382    1.021  1.086  3.7817  3.440    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.79e-12      0.00 7.986e-01 2.013e-01 2.471e-05 6.774e-06 6.170e-05 -1.000 1.438e-04 2.054 3.233 2.361 2.061 1.968 1.952
0.00015547 -2.00000 9.69897 1.0230551958 2.4776167870    1.021  1.092  3.7755  3.409    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.92e-12      0.00 7.944e-01 2.055e-01 2.519e-05 6.901e-06 6.284e-05 -1.000 1.443e-04 2.040 3.242 2.366 2.045 1.942 1.919
0.00015547 -2.00000 9.69897 1.0234189034 2.4776890278    1.022  1.097  3.7693  3.379    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -3.06e-12      0.00 7.895e-01 2.104e-01 2.575e-05 7.050e-06 6.417e-05 -1.000 1.446e-04 2.026 3.253 2.372 2.031 1.918 1.887
0.00015547 -2.00000 9.69897 1.0237975121 2.4777641296    1.022  1.104  3.7635  3.349    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -3.21e-12      0.00 7.827e-01 2.172e-01 2.635e-05 7.212e-06 6.561e-05 -1.000 1.449e-04 2.011 3.264 2.377 2.015 1.892 1.854
0.00015547 -2.00000 9.69897 1.0242027044 2.4778444767    1.022  1.112  3.7581  3.319    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.39e-12      0.00 7.751e-01 2.248e-01 2.692e-05 7.364e-06 6.697e-05 -1.000 1.514e-04 1.989 3.270 2.374 1.994 1.862 1.817
0.00015547 -2.00000 9.69897 1.0247092247 2.4779448509    1.023  1.126  3.7523  3.283    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.64e-12      0.00 7.670e-01 2.328e-01 2.754e-05 7.527e-06 6.842e-05 -1.000 1.478e-04 1.955 3.271 2.361 1.961 1.819 1.767
0.00015547 -2.00000 9.69897 1.0250086784 2.4780039787    1.023  1.136  3.7492  3.261    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.83e-12      0.00 7.637e-01 2.361e-01 2.780e-05 7.598e-06 6.905e-05 -1.000 1.314e-04 1.929 3.263 2.347 1.936 1.789 1.733
0.00015547 -2.00000 9.69897 1.0253975391 2.4780809879    1.023  1.157  3.7466  3.230    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.15e-12      0.00 7.619e-01 2.379e-01 2.795e-05 7.639e-06 6.942e-05 -1.000 1.512e-04 1.878 3.231 2.306 1.885 1.733 1.674
0.00015547 -2.00000 9.69897 1.0260618925 2.4782121181    1.024  1.198  3.7429  3.174    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.84e-12      0.00 7.595e-01 2.404e-01 2.814e-05 7.689e-06 6.987e-05 -1.000 1.627e-04 1.775 3.153 2.217 1.783 1.625 1.561
0.00015547 -2.00000 9.69897 1.0266081095 2.4783198833    1.024  1.237  3.7404  3.125    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.59e-12      0.00 7.577e-01 2.421e-01 2.825e-05 7.718e-06 7.012e-05 -1.000 1.637e-04 1.678 3.074 2.129 1.687 1.525 1.458
0.00015547 -2.00000 9.69897 1.0271443129 2.4784255028    1.025  1.278  3.7383  3.076    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.48e-12      0.00 7.562e-01 2.437e-01 2.832e-05 7.741e-06 7.032e-05 -1.000 1.636e-04 1.576 2.989 2.035 1.586 1.420 1.351
0.00015547 -2.00000 9.69897 1.0276712179 2.4785289764    1.025  1.320  3.7365  3.026    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -7.57e-12      0.00 7.545e-01 2.453e-01 2.833e-05 7.770e-06 7.047e-05 -1.000 1.637e-04 1.469 2.898 1.936 1.481 1.312 1.240
0.00015547 -2.00000 9.69897 1.0281680822 2.4786267281    1.026  1.363  3.7347  2.977    3  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -8.84e-12      0.00 7.528e-01 2.470e-01 2.821e-05 7.852e-06 7.060e-05 -1.000 1.637e-04 1.363 2.807 1.836 1.375 1.204 1.130
0.00015547 -2.00000 9.69897 1.0286501646 2.4787213802    1.026  1.406  3.7331  2.927    3  0.000  0.526     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-11      0.00 7.510e-01 2.488e-01 2.784e-05 8.144e-06 7.070e-05 -1.000 1.636e-04 1.254 2.712 1.733 1.267 1.093 1.017
0.00015547 -2.00000 9.69897 1.0290991068 2.4788093567    1.027  1.449  3.7316  2.879    3  0.000  0.514     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-11      0.00 7.493e-01 2.505e-01 2.721e-05 8.785e-06 7.078e-05 -1.000 1.395e-04 1.147 2.619 1.631 1.161 0.985 0.907
0.00015547 -2.00000 9.69897 1.0295181274 2.4788913727    1.027  1.491  3.7301  2.830    3  0.000  0.499     0.00     0.00     0.00     0.00     0.00 -1  -1.4e-11      0.00 7.477e-01 2.522e-01 2.644e-05 9.670e-06 7.084e-05 -1.000 1.262e-04 1.041 2.527 1.532 1.057 0.878 0.798
